timestamp,device_id,pressure_bar,pressure_status,flow_rate_lpm,total_volume_l,tds_ppm,tds_status,ph,ph_status,temperature_c,wifi_status,signal_strength_dbm,sensor_status,alert
2025-02-02 08:10:00,ESP32_WA_02,2.27,Normal,0.95,67.76,318,Moderate,7.32,Neutral,32.94,Connected,-69,OK,None
2025-02-02 08:20:00,ESP32_WA_02,2.84,Normal,3.61,68.12,657,Poor,6.76,Acidic,26.67,Connected,-65,OK,None
2025-02-02 08:30:00,ESP32_WA_02,2.92,Normal,3.93,68.51,391,Moderate,6.74,Acidic,25.29,Connected,-63,OK,None
2025-02-02 08:40:00,ESP32_WA_02,2.82,Normal,2.82,68.79,160,Good,7.08,Neutral,30.43,Connected,-78,OK,None
2025-02-02 08:50:00,ESP32_WA_02,2.91,Normal,2.44,69.04,576,Moderate,6.7,Acidic,24.95,Connected,-58,OK,None
2025-02-02 09:00:00,ESP32_WA_02,3.14,Normal,4.55,69.49,629,Poor,7.5,Neutral,24.07,Connected,-67,OK,None
2025-02-02 09:10:00,ESP32_WA_02,2.93,Normal,3.78,69.87,501,Moderate,6.99,Neutral,28.76,Connected,-60,OK,None
2025-02-02 09:20:00,ESP32_WA_02,3.98,Normal,3.82,70.25,90,Good,7.65,Alkaline,22.98,Connected,-60,OK,None
2025-02-02 09:30:00,ESP32_WA_02,2.36,Normal,0.66,70.32,369,Moderate,6.4,Acidic,30.59,Connected,-74,OK,None
2025-02-02 09:40:00,ESP32_WA_02,2.52,Normal,7.46,71.07,509,Moderate,6.68,Acidic,25.96,Disconnected,-72,Fault,Sensor Fault
2025-02-02 09:50:00,ESP32_WA_02,1.97,Normal,2.51,71.32,692,Poor,6.87,Neutral,20.33,Connected,-67,OK,None
2025-02-02 10:00:00,ESP32_WA_02,3.0,Normal,10.72,72.39,537,Moderate,6.36,Acidic,29.31,Connected,-70,OK,pH Out of Range
2025-02-02 10:10:00,ESP32_WA_02,2.82,Normal,1.28,72.52,217,Good,7.28,Neutral,21.7,Connected,-71,OK,None
2025-02-02 10:20:00,ESP32_WA_02,2.62,Normal,9.4,73.46,90,Good,7.17,Neutral,30.21,Connected,-81,OK,None
2025-02-02 10:30:00,ESP32_WA_02,2.13,Normal,2.29,73.69,457,Moderate,6.79,Acidic,25.73,Connected,-60,OK,None
2025-02-02 10:40:00,ESP32_WA_02,3.68,Normal,6.1,74.3,282,Good,6.9,Neutral,32.41,Connected,-63,OK,None
2025-02-02 10:50:00,ESP32_WA_02,2.91,Normal,5.14,74.81,297,Good,6.0,Acidic,32.28,Disconnected,-79,Fault,pH Out of Range
2025-02-02 11:00:00,ESP32_WA_02,3.11,Normal,0.77,74.89,500,Moderate,6.5,Acidic,24.51,Connected,-66,OK,None
2025-02-02 11:10:00,ESP32_WA_02,2.03,Normal,1.03,74.99,520,Moderate,7.6,Neutral,22.97,Connected,-60,OK,None
2025-02-02 11:20:00,ESP32_WA_02,2.87,Normal,2.66,75.26,358,Moderate,7.26,Neutral,28.76,Connected,-67,OK,None
2025-02-02 11:30:00,ESP32_WA_02,2.95,Normal,4.33,75.69,613,Poor,6.84,Neutral,25.77,Connected,-71,OK,None
2025-02-02 11:40:00,ESP32_WA_02,3.56,Normal,3.68,76.06,122,Good,7.44,Neutral,19.94,Connected,-46,OK,None
2025-02-02 11:50:00,ESP32_WA_02,2.99,Normal,3.49,76.41,558,Moderate,7.39,Neutral,26.18,Connected,-83,OK,None
2025-02-02 12:00:00,ESP32_WA_02,3.24,Normal,4.24,76.83,249,Good,7.21,Neutral,34.73,Connected,-51,OK,None
2025-02-02 12:10:00,ESP32_WA_02,1.92,Normal,2.7,77.1,333,Moderate,6.98,Neutral,34.56,Connected,-54,OK,None
2025-02-02 12:20:00,ESP32_WA_02,2.6,Normal,2.3,77.33,531,Moderate,7.4,Neutral,31.31,Connected,-72,OK,None
2025-02-02 12:30:00,ESP32_WA_02,2.74,Normal,0.66,77.4,727,Poor,7.27,Neutral,19.26,Connected,-84,OK,None
2025-02-02 12:40:00,ESP32_WA_02,2.65,Normal,6.18,78.01,436,Moderate,6.76,Acidic,25.93,Connected,-78,OK,None
2025-02-02 12:50:00,ESP32_WA_02,2.56,Normal,5.79,78.59,375,Moderate,6.99,Neutral,19.0,Connected,-80,OK,None
2025-02-02 13:00:00,ESP32_WA_02,2.54,Normal,10.22,79.61,850,Poor,6.99,Neutral,31.14,Connected,-71,OK,None
2025-02-02 13:10:00,ESP32_WA_02,3.35,Normal,4.51,80.07,378,Moderate,7.13,Neutral,23.21,Connected,-66,OK,None
2025-02-02 13:20:00,ESP32_WA_02,2.49,Normal,1.34,80.2,473,Moderate,6.58,Acidic,20.44,Connected,-79,OK,None
2025-02-02 13:30:00,ESP32_WA_02,3.07,Normal,1.52,80.35,318,Moderate,7.81,Alkaline,32.75,Connected,-63,OK,None
2025-02-02 13:40:00,ESP32_WA_02,3.05,Normal,3.45,80.7,346,Moderate,7.35,Neutral,25.29,Connected,-95,OK,None
2025-02-02 13:50:00,ESP32_WA_02,2.52,Normal,3.48,81.04,211,Good,6.83,Neutral,37.83,Connected,-67,OK,None
2025-02-02 14:00:00,ESP32_WA_02,2.77,Normal,11.38,82.18,90,Good,7.44,Neutral,23.24,Disconnected,-61,Fault,Sensor Fault
2025-02-02 14:10:00,ESP32_WA_02,1.51,Normal,1.59,82.34,432,Moderate,7.39,Neutral,24.94,Disconnected,-82,Fault,Sensor Fault
2025-02-02 14:20:00,ESP32_WA_02,2.4,Normal,3.05,82.65,90,Good,6.59,Acidic,30.82,Connected,-47,OK,None
2025-02-02 14:30:00,ESP32_WA_02,3.25,Normal,3.55,83.0,469,Moderate,7.45,Neutral,23.95,Connected,-80,OK,None
2025-02-02 14:40:00,ESP32_WA_02,2.38,Normal,3.77,83.38,285,Good,6.88,Neutral,30.62,Connected,-56,OK,None
2025-02-02 14:50:00,ESP32_WA_02,1.67,Normal,7.41,84.12,248,Good,6.19,Acidic,22.57,Connected,-64,OK,pH Out of Range
2025-02-02 15:00:00,ESP32_WA_02,3.19,Normal,3.42,84.46,448,Moderate,6.93,Neutral,28.98,Connected,-59,OK,None
2025-02-02 15:10:00,ESP32_WA_02,2.05,Normal,6.26,85.09,452,Moderate,7.45,Neutral,28.51,Connected,-61,OK,None
2025-02-02 15:20:00,ESP32_WA_02,3.38,Normal,5.6,85.65,372,Moderate,6.39,Acidic,20.62,Connected,-49,OK,pH Out of Range
2025-02-02 15:30:00,ESP32_WA_02,2.68,Normal,4.53,86.1,391,Moderate,7.29,Neutral,19.0,Connected,-72,OK,None
2025-02-02 15:40:00,ESP32_WA_02,2.05,Normal,4.48,86.55,676,Poor,6.52,Acidic,24.52,Connected,-69,OK,None
2025-02-02 15:50:00,ESP32_WA_02,2.36,Normal,4.5,87.0,593,Moderate,7.05,Neutral,27.46,Connected,-75,OK,None
2025-02-02 16:00:00,ESP32_WA_02,3.48,Normal,2.55,87.25,733,Poor,7.65,Alkaline,23.87,Connected,-71,OK,None
2025-02-02 16:10:00,ESP32_WA_02,2.79,Normal,5.92,87.85,197,Good,7.13,Neutral,29.95,Connected,-80,OK,None
2025-02-02 16:20:00,ESP32_WA_02,2.66,Normal,1.32,87.98,509,Moderate,6.26,Acidic,29.33,Connected,-76,OK,pH Out of Range
2025-02-02 16:30:00,ESP32_WA_02,2.78,Normal,4.86,88.46,144,Good,7.17,Neutral,29.9,Connected,-92,OK,None
2025-02-02 16:40:00,ESP32_WA_02,2.61,Normal,2.97,88.76,90,Good,7.46,Neutral,24.05,Connected,-73,OK,None
2025-02-02 16:50:00,ESP32_WA_02,2.38,Normal,1.18,88.88,431,Moderate,6.0,Acidic,25.18,Connected,-81,OK,pH Out of Range
2025-02-02 17:00:00,ESP32_WA_02,3.01,Normal,5.96,89.47,344,Moderate,7.25,Neutral,30.78,Connected,-45,OK,None
2025-02-02 17:10:00,ESP32_WA_02,3.43,Normal,2.97,89.77,475,Moderate,6.99,Neutral,25.21,Connected,-70,OK,None
2025-02-02 17:20:00,ESP32_WA_02,2.74,Normal,2.74,90.05,542,Moderate,7.16,Neutral,27.42,Connected,-52,OK,None
2025-02-02 17:30:00,ESP32_WA_02,3.49,Normal,2.1,90.26,819,Poor,7.59,Neutral,19.22,Connected,-68,OK,None
2025-02-02 17:40:00,ESP32_WA_02,3.25,Normal,4.82,90.74,418,Moderate,6.66,Acidic,23.13,Connected,-74,OK,None
2025-02-02 17:50:00,ESP32_WA_02,1.94,Normal,1.23,90.86,308,Moderate,6.49,Acidic,27.57,Connected,-72,OK,None
2025-02-02 18:00:00,ESP32_WA_02,3.05,Normal,3.13,91.17,534,Moderate,7.17,Neutral,19.63,Connected,-56,OK,None
2025-02-02 18:10:00,ESP32_WA_02,3.37,Normal,5.96,91.77,593,Moderate,6.64,Acidic,19.82,Connected,-48,OK,None
2025-02-02 18:20:00,ESP32_WA_02,1.69,Normal,1.66,91.94,583,Moderate,7.31,Neutral,24.48,Connected,-87,OK,None
2025-02-02 18:30:00,ESP32_WA_02,2.42,Normal,4.48,92.38,450,Moderate,7.56,Neutral,25.75,Connected,-66,OK,None
2025-02-02 18:40:00,ESP32_WA_02,2.93,Normal,2.33,92.62,708,Poor,6.33,Acidic,25.33,Connected,-82,OK,pH Out of Range
2025-02-02 18:50:00,ESP32_WA_02,2.25,Normal,1.28,92.74,663,Poor,6.38,Acidic,20.69,Connected,-70,OK,pH Out of Range
2025-02-02 19:00:00,ESP32_WA_02,2.69,Normal,3.0,93.04,613,Poor,6.29,Acidic,34.11,Connected,-65,OK,pH Out of Range
2025-02-02 19:10:00,ESP32_WA_02,2.52,Normal,4.02,93.45,516,Moderate,6.89,Neutral,29.2,Disconnected,-86,Fault,Sensor Fault
2025-02-02 19:20:00,ESP32_WA_02,2.2,Normal,6.62,94.11,176,Good,6.7,Acidic,26.97,Connected,-59,OK,None
2025-02-02 19:30:00,ESP32_WA_02,2.6,Normal,3.78,94.49,474,Moderate,7.81,Alkaline,28.23,Connected,-68,OK,None
2025-02-02 19:40:00,ESP32_WA_02,2.45,Normal,1.88,94.67,133,Good,6.96,Neutral,25.11,Connected,-57,OK,None
2025-02-02 19:50:00,ESP32_WA_02,2.62,Normal,3.66,95.04,598,Moderate,6.0,Acidic,30.99,Connected,-75,OK,pH Out of Range
2025-02-02 20:00:00,ESP32_WA_02,2.63,Normal,2.65,95.31,643,Poor,7.0,Neutral,26.87,Connected,-60,OK,None
2025-02-02 20:10:00,ESP32_WA_02,2.3,Normal,7.65,96.07,295,Good,6.93,Neutral,22.79,Connected,-60,OK,None
2025-02-02 20:20:00,ESP32_WA_02,2.24,Normal,2.25,96.3,262,Good,7.4,Neutral,33.34,Connected,-58,OK,None
2025-02-02 20:30:00,ESP32_WA_02,2.33,Normal,0.94,96.39,330,Moderate,6.83,Neutral,19.0,Connected,-71,OK,None
2025-02-02 20:40:00,ESP32_WA_02,2.88,Normal,1.76,96.57,277,Good,6.3,Acidic,33.42,Connected,-71,OK,pH Out of Range
2025-02-02 20:50:00,ESP32_WA_02,2.13,Normal,2.84,96.85,414,Moderate,6.62,Acidic,21.12,Connected,-64,OK,None
2025-02-02 21:00:00,ESP32_WA_02,3.31,Normal,3.42,97.19,356,Moderate,7.4,Neutral,30.95,Connected,-92,OK,None
2025-02-02 21:10:00,ESP32_WA_02,2.19,Normal,10.41,98.23,500,Moderate,6.81,Neutral,31.68,Connected,-74,OK,None
2025-02-02 21:20:00,ESP32_WA_02,3.58,Normal,7.54,98.99,361,Moderate,6.95,Neutral,26.92,Connected,-77,OK,None
2025-02-02 21:30:00,ESP32_WA_02,2.52,Normal,0.35,99.02,609,Poor,6.49,Acidic,27.12,Connected,-77,OK,None
2025-02-02 21:40:00,ESP32_WA_02,2.41,Normal,2.66,99.29,474,Moderate,6.25,Acidic,19.0,Disconnected,-77,Fault,pH Out of Range
2025-02-02 21:50:00,ESP32_WA_02,2.37,Normal,4.11,99.7,425,Moderate,6.85,Neutral,31.09,Connected,-67,OK,None
2025-02-02 22:00:00,ESP32_WA_02,2.88,Normal,0.16,99.71,539,Moderate,7.22,Neutral,23.89,Disconnected,-67,Fault,Sensor Fault
2025-02-02 22:10:00,ESP32_WA_02,2.73,Normal,1.02,99.82,223,Good,7.2,Neutral,25.56,Connected,-75,OK,None
2025-02-02 22:20:00,ESP32_WA_02,2.19,Normal,2.96,100.11,385,Moderate,7.61,Alkaline,38.0,Connected,-67,OK,None
2025-02-02 22:30:00,ESP32_WA_02,2.74,Normal,1.95,100.31,789,Poor,6.6,Acidic,34.56,Connected,-66,OK,None
2025-02-02 22:40:00,ESP32_WA_02,2.89,Normal,3.27,100.63,372,Moderate,8.09,Alkaline,30.74,Connected,-73,OK,None
2025-02-02 22:50:00,ESP32_WA_02,2.75,Normal,0.54,100.69,753,Poor,7.23,Neutral,23.86,Connected,-49,OK,None
2025-02-02 23:00:00,ESP32_WA_02,3.31,Normal,4.22,101.11,530,Moderate,6.27,Acidic,24.31,Connected,-78,OK,pH Out of Range
2025-02-02 23:10:00,ESP32_WA_02,1.5,Normal,6.52,101.76,354,Moderate,7.19,Neutral,25.49,Connected,-65,OK,None
2025-02-02 23:20:00,ESP32_WA_02,2.55,Normal,1.07,101.87,425,Moderate,7.66,Alkaline,26.73,Connected,-68,OK,None
2025-02-02 23:30:00,ESP32_WA_02,2.35,Normal,8.75,102.74,401,Moderate,7.02,Neutral,23.43,Connected,-67,OK,None
2025-02-02 23:40:00,ESP32_WA_02,2.9,Normal,0.9,102.84,267,Good,7.47,Neutral,20.84,Connected,-73,OK,None
2025-02-02 23:50:00,ESP32_WA_02,3.63,Normal,1.9,103.02,348,Moderate,7.09,Neutral,28.64,Connected,-62,OK,None
2025-02-03 00:00:00,ESP32_WA_02,1.98,Normal,3.02,103.33,535,Moderate,6.56,Acidic,26.44,Connected,-76,OK,None
2025-02-03 00:10:00,ESP32_WA_02,2.25,Normal,3.29,103.66,473,Moderate,8.06,Alkaline,32.25,Connected,-74,OK,None
2025-02-03 00:20:00,ESP32_WA_02,2.56,Normal,4.02,104.06,800,Poor,7.55,Neutral,32.5,Disconnected,-78,Fault,Sensor Fault
2025-02-03 00:30:00,ESP32_WA_02,3.15,Normal,1.52,104.21,535,Moderate,7.38,Neutral,30.55,Connected,-45,OK,None
2025-02-03 00:40:00,ESP32_WA_02,3.21,Normal,1.34,104.34,614,Poor,7.39,Neutral,35.46,Disconnected,-81,Fault,Sensor Fault
2025-02-03 00:50:00,ESP32_WA_02,2.33,Normal,1.3,104.47,332,Moderate,7.26,Neutral,32.6,Connected,-74,OK,None
2025-02-03 01:00:00,ESP32_WA_02,3.12,Normal,7.47,105.22,471,Moderate,7.68,Alkaline,30.8,Connected,-66,OK,None
2025-02-03 01:10:00,ESP32_WA_02,2.66,Normal,8.12,106.03,323,Moderate,7.02,Neutral,23.1,Disconnected,-63,Fault,Sensor Fault
2025-02-03 01:20:00,ESP32_WA_02,3.21,Normal,3.95,106.43,202,Good,7.7,Alkaline,28.04,Connected,-50,OK,None
2025-02-03 01:30:00,ESP32_WA_02,2.74,Normal,5.97,107.02,415,Moderate,7.37,Neutral,29.99,Connected,-76,OK,None
2025-02-03 01:40:00,ESP32_WA_02,2.97,Normal,2.83,107.31,637,Poor,7.28,Neutral,27.97,Connected,-65,OK,None
2025-02-03 01:50:00,ESP32_WA_02,2.71,Normal,4.24,107.73,579,Moderate,7.28,Neutral,25.46,Disconnected,-64,Fault,Sensor Fault
