timestamp,device_id,pressure_bar,pressure_status,flow_rate_lpm,total_volume_l,tds_ppm,tds_status,ph,ph_status,temperature_c,wifi_status,signal_strength_dbm,sensor_status,alert
2025-01-01 16:05:00,ESP32_WA_01,2.68,Normal,1.13,53.47,393,Moderate,7.0,Neutral,26.81,Connected,-70,OK,None
2025-01-01 16:10:00,ESP32_WA_01,2.18,Normal,1.22,53.57,265,Good,6.96,Neutral,22.5,Connected,-73,OK,None
2025-01-01 16:15:00,ESP32_WA_01,3.83,Normal,2.45,53.78,234,Good,6.78,Acidic,22.74,Connected,-64,OK,None
2025-01-01 16:20:00,ESP32_WA_01,2.24,Normal,0.97,53.86,212,Good,7.21,Neutral,24.4,Connected,-78,OK,None
2025-01-01 16:25:00,ESP32_WA_01,3.25,Normal,1.71,54.0,80,Good,7.32,Neutral,29.07,Connected,-63,OK,None
2025-01-01 16:30:00,ESP32_WA_01,3.38,Normal,0.77,54.06,489,Moderate,6.94,Neutral,29.76,Connected,-46,OK,None
2025-01-01 16:35:00,ESP32_WA_01,3.06,Normal,3.72,54.37,143,Good,7.65,Alkaline,24.72,Connected,-64,OK,None
2025-01-01 16:40:00,ESP32_WA_01,2.33,Normal,3.15,54.64,211,Good,6.84,Neutral,22.21,Connected,-72,OK,None
2025-01-01 16:45:00,ESP32_WA_01,3.41,Normal,3.09,54.89,470,Moderate,6.94,Neutral,30.37,Connected,-73,OK,None
2025-01-01 16:50:00,ESP32_WA_01,2.42,Normal,1.25,55.0,416,Moderate,6.85,Neutral,24.07,Connected,-59,OK,None
2025-01-01 16:55:00,ESP32_WA_01,2.46,Normal,1.74,55.14,281,Good,7.27,Neutral,25.8,Connected,-60,OK,None
2025-01-01 17:00:00,ESP32_WA_01,2.86,Normal,1.26,55.25,299,Good,7.52,Neutral,20.92,Connected,-65,OK,None
2025-01-01 17:05:00,ESP32_WA_01,3.32,Normal,1.8,55.4,337,Moderate,7.13,Neutral,22.26,Connected,-67,OK,None
2025-01-01 17:10:00,ESP32_WA_01,3.12,Normal,0.1,55.41,428,Moderate,6.85,Neutral,28.94,Connected,-52,OK,None
2025-01-01 17:15:00,ESP32_WA_01,3.32,Normal,2.88,55.65,80,Good,6.86,Neutral,19.55,Connected,-72,OK,None
2025-01-01 17:20:00,ESP32_WA_01,2.82,Normal,4.58,56.03,630,Poor,7.26,Neutral,24.63,Connected,-70,OK,None
2025-01-01 17:25:00,ESP32_WA_01,2.93,Normal,1.79,56.18,309,Moderate,7.15,Neutral,23.96,Connected,-70,OK,None
2025-01-01 17:30:00,ESP32_WA_01,2.55,Normal,2.12,56.35,535,Moderate,6.86,Neutral,18.0,Connected,-90,OK,None
2025-01-01 17:35:00,ESP32_WA_01,2.87,Normal,2.75,56.58,371,Moderate,7.02,Neutral,29.02,Connected,-67,OK,None
2025-01-01 17:40:00,ESP32_WA_01,3.24,Normal,1.39,56.7,593,Moderate,6.88,Neutral,23.49,Connected,-78,OK,None
2025-01-01 17:45:00,ESP32_WA_01,2.88,Normal,3.89,57.02,352,Moderate,6.73,Acidic,26.66,Connected,-52,OK,None
2025-01-01 17:50:00,ESP32_WA_01,3.19,Normal,2.03,57.19,225,Good,7.1,Neutral,29.88,Connected,-68,OK,None
2025-01-01 17:55:00,ESP32_WA_01,2.77,Normal,6.25,57.71,365,Moderate,7.14,Neutral,26.55,Connected,-53,OK,None
2025-01-01 18:00:00,ESP32_WA_01,2.76,Normal,0.6,57.76,523,Moderate,7.37,Neutral,21.44,Connected,-65,OK,None
2025-01-01 18:05:00,ESP32_WA_01,3.02,Normal,5.76,58.24,301,Moderate,7.76,Alkaline,28.23,Connected,-73,OK,None
2025-01-01 18:10:00,ESP32_WA_01,2.92,Normal,4.38,58.61,338,Moderate,7.1,Neutral,28.95,Connected,-63,OK,None
2025-01-01 18:15:00,ESP32_WA_01,3.24,Normal,3.42,58.89,224,Good,7.44,Neutral,28.39,Connected,-63,OK,None
2025-01-01 18:20:00,ESP32_WA_01,3.07,Normal,6.8,59.46,584,Moderate,7.55,Neutral,23.33,Connected,-72,OK,None
2025-01-01 18:25:00,ESP32_WA_01,3.7,Normal,6.54,60.0,188,Good,7.23,Neutral,25.97,Connected,-54,OK,None
2025-01-01 18:30:00,ESP32_WA_01,2.91,Normal,10.0,60.84,130,Good,7.54,Neutral,21.71,Connected,-52,OK,None
2025-01-01 18:35:00,ESP32_WA_01,2.91,Normal,2.07,61.01,81,Good,7.33,Neutral,25.26,Connected,-40,OK,None
2025-01-01 18:40:00,ESP32_WA_01,2.58,Normal,0.93,61.09,215,Good,6.81,Neutral,22.98,Connected,-69,OK,None
2025-01-01 18:45:00,ESP32_WA_01,3.01,Normal,0.49,61.13,298,Good,7.64,Alkaline,21.37,Connected,-52,OK,None
2025-01-01 18:50:00,ESP32_WA_01,3.27,Normal,2.03,61.3,80,Good,7.14,Neutral,29.75,Connected,-55,OK,None
2025-01-01 18:55:00,ESP32_WA_01,2.7,Normal,5.33,61.74,497,Moderate,7.47,Neutral,24.37,Connected,-66,OK,None
2025-01-01 19:00:00,ESP32_WA_01,2.98,Normal,1.01,61.83,326,Moderate,6.8,Neutral,30.4,Connected,-77,OK,None
2025-01-01 19:05:00,ESP32_WA_01,3.29,Normal,2.8,62.06,590,Moderate,6.95,Neutral,24.56,Disconnected,-67,Fault,Sensor Fault
2025-01-01 19:10:00,ESP32_WA_01,2.95,Normal,1.01,62.14,80,Good,7.11,Neutral,23.78,Connected,-86,OK,None
2025-01-01 19:15:00,ESP32_WA_01,2.79,Normal,5.02,62.56,360,Moderate,7.35,Neutral,24.37,Connected,-72,OK,None
2025-01-01 19:20:00,ESP32_WA_01,3.39,Normal,1.63,62.7,363,Moderate,7.35,Neutral,26.58,Connected,-67,OK,None
2025-01-01 19:25:00,ESP32_WA_01,3.04,Normal,5.92,63.19,474,Moderate,7.49,Neutral,26.51,Connected,-64,OK,None
2025-01-01 19:30:00,ESP32_WA_01,3.16,Normal,5.31,63.63,571,Moderate,6.85,Neutral,28.3,Connected,-50,OK,None
2025-01-01 19:35:00,ESP32_WA_01,3.47,Normal,5.03,64.05,161,Good,7.26,Neutral,27.99,Connected,-65,OK,None
2025-01-01 19:40:00,ESP32_WA_01,3.46,Normal,3.33,64.33,408,Moderate,7.51,Neutral,28.9,Connected,-54,OK,None
2025-01-01 19:45:00,ESP32_WA_01,2.86,Normal,5.41,64.78,383,Moderate,7.71,Alkaline,26.02,Connected,-67,OK,None
2025-01-01 19:50:00,ESP32_WA_01,2.79,Normal,1.45,64.9,231,Good,6.83,Neutral,24.18,Connected,-64,OK,None
2025-01-01 19:55:00,ESP32_WA_01,3.11,Normal,4.01,65.24,284,Good,7.66,Alkaline,27.06,Connected,-68,OK,None
2025-01-01 20:00:00,ESP32_WA_01,2.95,Normal,10.0,66.07,365,Moderate,6.52,Acidic,24.61,Connected,-63,OK,None
2025-01-01 20:05:00,ESP32_WA_01,2.24,Normal,10.0,66.9,318,Moderate,6.76,Acidic,26.22,Connected,-65,OK,None
2025-01-01 20:10:00,ESP32_WA_01,3.51,Normal,3.35,67.18,531,Moderate,7.55,Neutral,23.03,Connected,-56,OK,None
2025-01-01 20:15:00,ESP32_WA_01,3.01,Normal,1.29,67.29,232,Good,7.24,Neutral,24.51,Connected,-64,OK,None
2025-01-01 20:20:00,ESP32_WA_01,3.29,Normal,7.53,67.92,360,Moderate,7.94,Alkaline,22.19,Connected,-61,OK,None
2025-01-01 20:25:00,ESP32_WA_01,2.53,Normal,2.0,68.08,323,Moderate,6.64,Acidic,32.76,Connected,-76,OK,None
2025-01-01 20:30:00,ESP32_WA_01,3.52,Normal,7.89,68.74,130,Good,7.45,Neutral,32.53,Connected,-61,OK,None
2025-01-01 20:35:00,ESP32_WA_01,2.76,Normal,3.61,69.04,842,Poor,6.97,Neutral,27.0,Connected,-52,OK,High TDS
2025-01-01 20:40:00,ESP32_WA_01,2.96,Normal,3.54,69.34,315,Moderate,7.36,Neutral,23.93,Disconnected,-58,Fault,Sensor Fault
2025-01-01 20:45:00,ESP32_WA_01,2.44,Normal,8.06,70.01,240,Good,8.17,Alkaline,21.15,Connected,-49,OK,pH Out of Range
2025-01-01 20:50:00,ESP32_WA_01,2.93,Normal,2.87,70.25,624,Poor,6.62,Acidic,24.44,Connected,-56,OK,None
2025-01-01 20:55:00,ESP32_WA_01,2.91,Normal,3.42,70.53,433,Moderate,6.92,Neutral,22.07,Connected,-62,OK,None
2025-01-01 21:00:00,ESP32_WA_01,2.93,Normal,2.43,70.74,505,Moderate,7.24,Neutral,25.44,Connected,-58,OK,None
2025-01-01 21:05:00,ESP32_WA_01,3.18,Normal,0.78,70.8,396,Moderate,7.36,Neutral,22.05,Connected,-61,OK,None
2025-01-01 21:10:00,ESP32_WA_01,3.02,Normal,5.04,71.22,390,Moderate,7.47,Neutral,26.53,Connected,-43,OK,None
2025-01-01 21:15:00,ESP32_WA_01,3.39,Normal,3.52,71.51,283,Good,7.29,Neutral,21.93,Connected,-47,OK,None
2025-01-01 21:20:00,ESP32_WA_01,2.81,Normal,5.5,71.97,400,Moderate,7.4,Neutral,22.94,Connected,-69,OK,None
2025-01-01 21:25:00,ESP32_WA_01,2.6,Normal,3.1,72.23,579,Moderate,7.72,Alkaline,19.18,Connected,-60,OK,None
2025-01-01 21:30:00,ESP32_WA_01,2.99,Normal,1.49,72.35,381,Moderate,7.21,Neutral,29.28,Connected,-57,OK,None
2025-01-01 21:35:00,ESP32_WA_01,3.25,Normal,1.66,72.49,332,Moderate,6.89,Neutral,18.81,Connected,-68,OK,None
2025-01-01 21:40:00,ESP32_WA_01,3.5,Normal,0.71,72.55,346,Moderate,6.51,Acidic,19.34,Connected,-69,OK,None
2025-01-01 21:45:00,ESP32_WA_01,3.33,Normal,1.99,72.72,208,Good,6.72,Acidic,20.65,Connected,-53,OK,None
2025-01-01 21:50:00,ESP32_WA_01,2.29,Normal,4.08,73.06,494,Moderate,6.8,Neutral,27.05,Connected,-45,OK,None
2025-01-01 21:55:00,ESP32_WA_01,3.15,Normal,3.7,73.37,288,Good,7.2,Neutral,21.55,Connected,-63,OK,None
2025-01-01 22:00:00,ESP32_WA_01,3.58,Normal,2.19,73.55,371,Moderate,7.44,Neutral,22.46,Connected,-56,OK,None
2025-01-01 22:05:00,ESP32_WA_01,3.03,Normal,2.32,73.74,546,Moderate,6.37,Acidic,26.06,Connected,-58,OK,pH Out of Range
2025-01-01 22:10:00,ESP32_WA_01,2.79,Normal,2.01,73.91,136,Good,7.25,Neutral,21.98,Connected,-60,OK,None
2025-01-01 22:15:00,ESP32_WA_01,3.12,Normal,2.18,74.09,293,Good,6.81,Neutral,23.85,Connected,-69,OK,None
2025-01-01 22:20:00,ESP32_WA_01,2.8,Normal,5.24,74.53,234,Good,6.95,Neutral,25.59,Connected,-73,OK,None
2025-01-01 22:25:00,ESP32_WA_01,3.26,Normal,0.75,74.59,444,Moderate,8.07,Alkaline,26.16,Connected,-64,OK,pH Out of Range
2025-01-01 22:30:00,ESP32_WA_01,2.99,Normal,4.05,74.93,536,Moderate,7.03,Neutral,26.06,Connected,-68,OK,None
2025-01-01 22:35:00,ESP32_WA_01,3.56,Normal,2.13,75.11,413,Moderate,7.06,Neutral,25.96,Connected,-68,OK,None
2025-01-01 22:40:00,ESP32_WA_01,3.2,Normal,1.51,75.23,352,Moderate,7.57,Neutral,24.96,Connected,-68,OK,None
2025-01-01 22:45:00,ESP32_WA_01,2.71,Normal,2.72,75.46,481,Moderate,7.13,Neutral,31.67,Connected,-71,OK,None
2025-01-01 22:50:00,ESP32_WA_01,3.24,Normal,2.68,75.68,195,Good,6.57,Acidic,19.09,Connected,-52,OK,None
2025-01-01 22:55:00,ESP32_WA_01,3.37,Normal,3.53,75.98,382,Moderate,7.64,Alkaline,28.1,Connected,-70,OK,None
2025-01-01 23:00:00,ESP32_WA_01,2.77,Normal,1.63,76.11,239,Good,7.15,Neutral,23.43,Connected,-77,OK,None
2025-01-01 23:05:00,ESP32_WA_01,2.83,Normal,5.14,76.54,311,Moderate,7.3,Neutral,25.08,Connected,-74,OK,None
2025-01-01 23:10:00,ESP32_WA_01,2.08,Normal,2.71,76.77,421,Moderate,7.87,Alkaline,33.61,Connected,-73,OK,None
2025-01-01 23:15:00,ESP32_WA_01,3.36,Normal,4.96,77.18,531,Moderate,7.23,Neutral,29.59,Connected,-46,OK,None
2025-01-01 23:20:00,ESP32_WA_01,2.76,Normal,0.33,77.21,528,Moderate,7.61,Alkaline,23.64,Connected,-58,OK,None
2025-01-01 23:25:00,ESP32_WA_01,2.15,Normal,5.28,77.65,341,Moderate,7.34,Neutral,25.59,Connected,-62,OK,None
2025-01-01 23:30:00,ESP32_WA_01,2.29,Normal,2.99,77.9,211,Good,7.29,Neutral,23.1,Connected,-81,OK,None
2025-01-01 23:35:00,ESP32_WA_01,2.91,Normal,1.66,78.03,272,Good,7.43,Neutral,25.07,Connected,-64,OK,None
2025-01-01 23:40:00,ESP32_WA_01,3.3,Normal,3.23,78.3,466,Moderate,6.59,Acidic,23.44,Connected,-74,OK,None
2025-01-01 23:45:00,ESP32_WA_01,2.96,Normal,1.73,78.45,480,Moderate,7.84,Alkaline,25.21,Disconnected,-55,Fault,Sensor Fault
2025-01-01 23:50:00,ESP32_WA_01,3.19,Normal,2.55,78.66,552,Moderate,7.55,Neutral,21.99,Connected,-74,OK,None
2025-01-01 23:55:00,ESP32_WA_01,2.56,Normal,3.06,78.91,224,Good,7.48,Neutral,22.62,Connected,-82,OK,None
2025-01-02 00:00:00,ESP32_WA_01,2.46,Normal,8.11,79.59,418,Moderate,7.72,Alkaline,24.69,Connected,-68,OK,None
2025-01-02 00:05:00,ESP32_WA_01,3.35,Normal,4.68,79.98,474,Moderate,7.91,Alkaline,24.2,Connected,-53,OK,None
2025-01-02 00:10:00,ESP32_WA_01,3.2,Normal,1.63,80.12,424,Moderate,7.62,Alkaline,27.65,Connected,-62,OK,None
2025-01-02 00:15:00,ESP32_WA_01,2.99,Normal,3.0,80.37,331,Moderate,6.93,Neutral,22.19,Connected,-77,OK,None
2025-01-02 00:20:00,ESP32_WA_01,3.51,Normal,7.83,81.02,395,Moderate,7.28,Neutral,25.63,Connected,-57,OK,None
2025-01-02 00:25:00,ESP32_WA_01,2.62,Normal,4.79,81.42,399,Moderate,7.01,Neutral,22.39,Connected,-60,OK,None
2025-01-02 00:30:00,ESP32_WA_01,2.83,Normal,9.59,82.22,271,Good,6.91,Neutral,24.79,Connected,-63,OK,None
2025-01-02 00:35:00,ESP32_WA_01,3.41,Normal,7.64,82.85,311,Moderate,7.18,Neutral,22.72,Connected,-59,OK,None
2025-01-02 00:40:00,ESP32_WA_01,3.74,Normal,2.03,83.02,196,Good,7.47,Neutral,24.37,Connected,-76,OK,None
2025-01-02 00:45:00,ESP32_WA_01,3.0,Normal,0.45,83.06,80,Good,7.33,Neutral,32.41,Connected,-44,OK,None
2025-01-02 00:50:00,ESP32_WA_01,3.67,Normal,3.81,83.38,499,Moderate,7.23,Neutral,21.23,Connected,-65,OK,None
2025-01-02 00:55:00,ESP32_WA_01,2.76,Normal,10.0,84.21,229,Good,7.35,Neutral,26.76,Connected,-69,OK,None
